KD,MODEL,QTY,BULAN,DEALER,REGION,STATUS,PROVINCE,MOTHER DLR
505,CIVIC,0,10,Honda Trio Motor,R2,NORMAL,South Kalimantan,Honda Trio Motor + Branch
576,CIVIC,0,10,Honda Trio Tanjung,R2,NORMAL,South Kalimantan,Honda Trio Motor + Branch
532,CIVIC,0,10,Honda Trio Banjarbaru,R2,NORMAL,South Kalimantan,Honda Trio Banjarbaru
527,CIVIC,0,10,Honda Trio Raya,R2,NORMAL,Central Kalimantan,Honda Trio Raya + Branch
574,CIVIC,0,10,Honda Trio Sampit,R2,NORMAL,Central Kalimantan,Honda Trio Raya + Branch
575,CIVIC,0,10,Honda Trio Pangkalan Bun,R2,NORMAL,Central Kalimantan,Honda Trio Raya + Branch
541,CIVIC,0,10,Honda Amartha Samarinda,R2,NORMAL,East Kalimantan,Honda Amartha Samarinda + Branch
581,CIVIC,0,10,Honda Amartha Bontang,R2,NORMAL,East Kalimantan,Honda Amartha Samarinda + Branch
542,CIVIC,1,10,Honda Nusantara Balikpapan,R2,NORMAL,East Kalimantan,Honda Nusantara Balikpapan
544,CIVIC,0,10,Honda Nusantara Samarinda,R2,NORMAL,East Kalimantan,Honda Nusantara Samarinda
589,CIVIC,0,10,Honda Trisurya Balikpapan,R2,NORMAL,East Kalimantan,Honda Trisurya Balikpapan
502,CIVIC,0,10,Honda Daya Motor,R2,NORMAL,West Kalimantan,Honda Daya Motor
539,CIVIC,0,10,Honda Internusa Makassar,R2,NORMAL,South Sulawesi,Honda Internusa Makassar
508,CIVIC,0,10,Honda Remaja Jaya,R2,NORMAL,South Sulawesi,Honda Remaja Jaya
536,CIVIC,0,10,Honda Remaja Jaya Panaikang,R2,NORMAL,South Sulawesi,Honda Remaja Panaikang
510,CIVIC,0,10,Honda Sanggar Laut Selatan,R2,NORMAL,South Sulawesi,Honda Sanggar Laut Selatan
540,CIVIC,0,10,Honda Sanggar Laut Selatan 2,R2,NORMAL,South Sulawesi,Honda Sanggar Laut Selatan 2
549,CIVIC,0,10,Honda Sanggar Laut Palopo,R2,NORMAL,South Sulawesi,Honda Sanggar Laut Palopo
554,CIVIC,0,10,Honda Bone Indah,R2,NORMAL,South Sulawesi,Honda Bone Indah + Branch
580,CIVIC,0,10,Honda Pare Indah,R2,NORMAL,South Sulawesi,Honda Bone Indah + Branch
507,CIVIC,1,10,Honda Makassar Indah,R2,NORMAL,South Sulawesi,Honda Makassar Indah
518,CIVIC,0,10,Honda Balindo,R2,NORMAL,Central Sulawesi,Honda Balindo
553,CIVIC,0,10,Honda KMG Palu,R2,NORMAL,Central Sulawesi,Honda KMG Palu
524,CIVIC,0,10,Honda Martadinata 2,R2,NORMAL,North Sulawesi,Honda Martadinata 2
546,CIVIC,0,10,Honda KMG Manado,R2,NORMAL,North Sulawesi,Honda KMG Manado
528,CIVIC,1,10,Honda Cahaya Gratia,R2,NORMAL,Southeast Sulawesi,Honda Cahaya Gratia
526,CIVIC,0,10,Honda Nengga Mobilindo,R2,NORMAL,Gorontalo,Honda Nengga Mobilindo
564,CIVIC,0,10,Honda Balindo Mamuju,R2,NORMAL,West Sulawesi,Honda Balindo Mamuju
535,CIVIC,0,10,Honda Selaras Ambon,R2,NORMAL,Maluku,Honda Selaras Ambon
565,CIVIC,0,10,Honda Selaras Ternate,R2,NORMAL,North Maluku,Honda Selaras Ternate
529,CIVIC,0,10,Honda Mitra Jayapura,R2,NORMAL,Papua,Honda Mitra Jayapura
592,CIVIC,0,10,Honda Berkah Merauke,R2,NORMAL,Papua,Honda Berkah Merauke
514,CIVIC,0,10,Honda Maju Mobilindo,R1,NORMAL,South Sumatera,Honda Maju Mobilindo
525,CIVIC,0,11,Honda Arista Banda Aceh,R1,NORMAL,D.I. Aceh,Honda Arista Banda Aceh + Branch
561,CIVIC,0,11,Honda Arista Meulaboh,R1,NORMAL,D.I. Aceh,Honda Arista Banda Aceh + Branch
562,CIVIC,0,11,Honda Arista Lhokseumawe,R1,NORMAL,D.I. Aceh,Honda Arista Banda Aceh + Branch
566,CIVIC,0,11,Honda Arista Langsa,R1,NORMAL,D.I. Aceh,Honda Arista Banda Aceh + Branch
503,CIVIC,1,11,Honda IDK 1,R1,NORMAL,North Sumatera,Honda IDK 1
513,CIVIC,1,11,Honda IDK 2,R1,NORMAL,North Sumatera,Honda IDK 2
547,CIVIC,0,11,Honda IDK Cemara,R1,NORMAL,North Sumatera,Honda IDK Cemara
516,CIVIC,0,11,Honda Arista SM Raja,R1,NORMAL,North Sumatera,Honda SMRaja + Branch
559,CIVIC,0,11,Honda Arista Kisaran,R1,NORMAL,North Sumatera,Honda SMRaja + Branch
560,CIVIC,0,11,Honda Arista Siantar,R1,NORMAL,North Sumatera,Honda SMRaja + Branch
537,CIVIC,0,11,Honda Arista Ringroad,R1,NORMAL,North Sumatera,Honda Arista Ringroad + Branch
552,CIVIC,0,11,Honda Arista Binjai,R1,NORMAL,North Sumatera,Honda Arista Ringroad + Branch
501,CIVIC,0,11,Honda Gajah Motor,R1,NORMAL,West Sumatera,Honda Gajah Motor + Branch
588,CIVIC,0,11,Honda Gajah Motor Bukittinggi,R1,NORMAL,West Sumatera,Honda Gajah Motor + Branch
538,CIVIC,0,11,Honda Gajah Motor Bypass,R1,NORMAL,West Sumatera,Honda Gajah Motor Bypass
519,CIVIC,0,11,Honda Nagoya,R1,NORMAL,Batam,Honda Nagoya
548,CIVIC,1,11,Honda Taman Kota,R1,NORMAL,Batam,Honda Taman Kota
520,CIVIC,0,11,Honda Bintan Pratama,R1,NORMAL,Kep. Riau,Honda Bintan Pratama
506,CIVIC,1,11,Honda Soekarno Hatta,R1,NORMAL,Riau,Honda Soekarno Hatta
533,CIVIC,1,11,Honda SM Amin,R1,NORMAL,Riau,Honda SM Amin
522,CIVIC,0,11,Honda Arista Sudirman,R1,NORMAL,Riau,Honda Arista Sudirman + Branch
567,CIVIC,0,11,Honda Arista Duri,R1,NORMAL,Riau,Honda Arista Sudirman + Branch
568,CIVIC,0,11,Honda Arista Ujung Batu,R1,NORMAL,Riau,Honda Arista Sudirman + Branch
579,CIVIC,0,11,Honda Arista Dumai,R1,NORMAL,Riau,Honda Arista Sudirman + Branch
515,CIVIC,0,11,Honda Wiltop Jambi,R1,NORMAL,Jambi,Honda Wiltop Jambi
545,CIVIC,0,11,Honda Thamrin Jambi,R1,NORMAL,Jambi,Honda Thamrin Jambi
521,CIVIC,1,11,Honda Niaga Bangka,R1,NORMAL,Bangka-Belitung,Honda Niaga Bangka
543,CIVIC,0,11,Honda Niaga Sudirman,R1,NORMAL,Bangka-Belitung,Honda Niaga Sudirman
512,CIVIC,0,11,Honda Union Palembang,R1,NORMAL,South Sumatera,Honda Union Motor + Branch
558,CIVIC,0,11,Honda Union Lahat,R1,NORMAL,South Sumatera,Honda Union Motor + Branch
578,CIVIC,0,11,Honda Union Linggau,R1,NORMAL,South Sumatera,Honda Union Motor + Branch
534,CIVIC,0,11,Honda Maju Motor Tanjung Api-Api,R1,NORMAL,South Sumatera,Honda Maju Motor Tanjung Api-Api
531,CIVIC,0,11,Honda Arista Bengkulu,R1,NORMAL,Bengkulu,Honda Arista Bengkulu
504,CIVIC,0,11,Honda Lampung Raya,R1,NORMAL,Lampung,Honda Lampung Raya
585,CIVIC,0,11,Honda Intimobil Lampung,R1,NORMAL,Lampung,Honda Intimobil Lampung
530,CIVIC,0,11,Honda Arista Rajabasa,R1,NORMAL,Lampung,Honda Arista Rajabasa + Branch
569,CIVIC,0,11,Honda Arista Bandar Jaya,R1,NORMAL,Lampung,Honda Arista Rajabasa + Branch
599,CIVIC,1,11,Honda Cikarang,R1,NORMAL,Cikarang,Honda Cikarang
505,CIVIC,1,11,Honda Trio Motor,R2,NORMAL,South Kalimantan,Honda Trio Motor + Branch
576,CIVIC,0,11,Honda Trio Tanjung,R2,NORMAL,South Kalimantan,Honda Trio Motor + Branch
532,CIVIC,1,11,Honda Trio Banjarbaru,R2,NORMAL,South Kalimantan,Honda Trio Banjarbaru
527,CIVIC,0,11,Honda Trio Raya,R2,NORMAL,Central Kalimantan,Honda Trio Raya + Branch
574,CIVIC,0,11,Honda Trio Sampit,R2,NORMAL,Central Kalimantan,Honda Trio Raya + Branch
575,CIVIC,0,11,Honda Trio Pangkalan Bun,R2,NORMAL,Central Kalimantan,Honda Trio Raya + Branch
541,CIVIC,0,11,Honda Amartha Samarinda,R2,NORMAL,East Kalimantan,Honda Amartha Samarinda + Branch
581,CIVIC,0,11,Honda Amartha Bontang,R2,NORMAL,East Kalimantan,Honda Amartha Samarinda + Branch
542,CIVIC,0,11,Honda Nusantara Balikpapan,R2,NORMAL,East Kalimantan,Honda Nusantara Balikpapan
544,CIVIC,0,11,Honda Nusantara Samarinda,R2,NORMAL,East Kalimantan,Honda Nusantara Samarinda
589,CIVIC,0,11,Honda Trisurya Balikpapan,R2,NORMAL,East Kalimantan,Honda Trisurya Balikpapan
502,CIVIC,0,11,Honda Daya Motor,R2,NORMAL,West Kalimantan,Honda Daya Motor
539,CIVIC,0,11,Honda Internusa Makassar,R2,NORMAL,South Sulawesi,Honda Internusa Makassar
508,CIVIC,0,11,Honda Remaja Jaya,R2,NORMAL,South Sulawesi,Honda Remaja Jaya
536,CIVIC,0,11,Honda Remaja Jaya Panaikang,R2,NORMAL,South Sulawesi,Honda Remaja Panaikang
510,CIVIC,0,11,Honda Sanggar Laut Selatan,R2,NORMAL,South Sulawesi,Honda Sanggar Laut Selatan
540,CIVIC,0,11,Honda Sanggar Laut Selatan 2,R2,NORMAL,South Sulawesi,Honda Sanggar Laut Selatan 2
549,CIVIC,0,11,Honda Sanggar Laut Palopo,R2,NORMAL,South Sulawesi,Honda Sanggar Laut Palopo
554,CIVIC,1,11,Honda Bone Indah,R2,NORMAL,South Sulawesi,Honda Bone Indah + Branch
580,CIVIC,0,11,Honda Pare Indah,R2,NORMAL,South Sulawesi,Honda Bone Indah + Branch
507,CIVIC,1,11,Honda Makassar Indah,R2,NORMAL,South Sulawesi,Honda Makassar Indah
518,CIVIC,0,11,Honda Balindo,R2,NORMAL,Central Sulawesi,Honda Balindo
553,CIVIC,0,11,Honda KMG Palu,R2,NORMAL,Central Sulawesi,Honda KMG Palu
524,CIVIC,0,11,Honda Martadinata 2,R2,NORMAL,North Sulawesi,Honda Martadinata 2
546,CIVIC,0,11,Honda KMG Manado,R2,NORMAL,North Sulawesi,Honda KMG Manado
528,CIVIC,0,11,Honda Cahaya Gratia,R2,NORMAL,Southeast Sulawesi,Honda Cahaya Gratia
526,CIVIC,0,11,Honda Nengga Mobilindo,R2,NORMAL,Gorontalo,Honda Nengga Mobilindo
564,CIVIC,0,11,Honda Balindo Mamuju,R2,NORMAL,West Sulawesi,Honda Balindo Mamuju
535,CIVIC,0,11,Honda Selaras Ambon,R2,NORMAL,Maluku,Honda Selaras Ambon
565,CIVIC,0,11,Honda Selaras Ternate,R2,NORMAL,North Maluku,Honda Selaras Ternate
529,CIVIC,0,11,Honda Mitra Jayapura,R2,NORMAL,Papua,Honda Mitra Jayapura
592,CIVIC,0,11,Honda Berkah Merauke,R2,NORMAL,Papua,Honda Berkah Merauke
514,CIVIC,0,11,Honda Maju Mobilindo,R1,NORMAL,South Sumatera,Honda Maju Mobilindo
525,CIVIC,0,12,Honda Arista Banda Aceh,R1,NORMAL,D.I. Aceh,Honda Arista Banda Aceh + Branch
561,CIVIC,0,12,Honda Arista Meulaboh,R1,NORMAL,D.I. Aceh,Honda Arista Banda Aceh + Branch
562,CIVIC,0,12,Honda Arista Lhokseumawe,R1,NORMAL,D.I. Aceh,Honda Arista Banda Aceh + Branch
566,CIVIC,0,12,Honda Arista Langsa,R1,NORMAL,D.I. Aceh,Honda Arista Banda Aceh + Branch
503,CIVIC,0,12,Honda IDK 1,R1,NORMAL,North Sumatera,Honda IDK 1
513,CIVIC,0,12,Honda IDK 2,R1,NORMAL,North Sumatera,Honda IDK 2
547,CIVIC,0,12,Honda IDK Cemara,R1,NORMAL,North Sumatera,Honda IDK Cemara
516,CIVIC,0,12,Honda Arista SM Raja,R1,NORMAL,North Sumatera,Honda SMRaja + Branch
559,CIVIC,0,12,Honda Arista Kisaran,R1,NORMAL,North Sumatera,Honda SMRaja + Branch
560,CIVIC,0,12,Honda Arista Siantar,R1,NORMAL,North Sumatera,Honda SMRaja + Branch
537,CIVIC,0,12,Honda Arista Ringroad,R1,NORMAL,North Sumatera,Honda Arista Ringroad + Branch
552,CIVIC,0,12,Honda Arista Binjai,R1,NORMAL,North Sumatera,Honda Arista Ringroad + Branch
501,CIVIC,0,12,Honda Gajah Motor,R1,NORMAL,West Sumatera,Honda Gajah Motor + Branch
588,CIVIC,0,12,Honda Gajah Motor Bukittinggi,R1,NORMAL,West Sumatera,Honda Gajah Motor + Branch
538,CIVIC,0,12,Honda Gajah Motor Bypass,R1,NORMAL,West Sumatera,Honda Gajah Motor Bypass
519,CIVIC,0,12,Honda Nagoya,R1,NORMAL,Batam,Honda Nagoya
548,CIVIC,0,12,Honda Taman Kota,R1,NORMAL,Batam,Honda Taman Kota
520,CIVIC,0,12,Honda Bintan Pratama,R1,NORMAL,Kep. Riau,Honda Bintan Pratama
506,CIVIC,1,12,Honda Soekarno Hatta,R1,NORMAL,Riau,Honda Soekarno Hatta
533,CIVIC,0,12,Honda SM Amin,R1,NORMAL,Riau,Honda SM Amin
522,CIVIC,1,12,Honda Arista Sudirman,R1,NORMAL,Riau,Honda Arista Sudirman + Branch
567,CIVIC,0,12,Honda Arista Duri,R1,NORMAL,Riau,Honda Arista Sudirman + Branch
568,CIVIC,1,12,Honda Arista Ujung Batu,R1,NORMAL,Riau,Honda Arista Sudirman + Branch
579,CIVIC,0,12,Honda Arista Dumai,R1,NORMAL,Riau,Honda Arista Sudirman + Branch
515,CIVIC,0,12,Honda Wiltop Jambi,R1,NORMAL,Jambi,Honda Wiltop Jambi
545,CIVIC,0,12,Honda Thamrin Jambi,R1,NORMAL,Jambi,Honda Thamrin Jambi
521,CIVIC,0,12,Honda Niaga Bangka,R1,NORMAL,Bangka-Belitung,Honda Niaga Bangka
543,CIVIC,1,12,Honda Niaga Sudirman,R1,NORMAL,Bangka-Belitung,Honda Niaga Sudirman
512,CIVIC,0,12,Honda Union Palembang,R1,NORMAL,South Sumatera,Honda Union Motor + Branch
558,CIVIC,0,12,Honda Union Lahat,R1,NORMAL,South Sumatera,Honda Union Motor + Branch
578,CIVIC,0,12,Honda Union Linggau,R1,NORMAL,South Sumatera,Honda Union Motor + Branch
534,CIVIC,0,12,Honda Maju Motor Tanjung Api-Api,R1,NORMAL,South Sumatera,Honda Maju Motor Tanjung Api-Api
531,CIVIC,0,12,Honda Arista Bengkulu,R1,NORMAL,Bengkulu,Honda Arista Bengkulu
504,CIVIC,0,12,Honda Lampung Raya,R1,NORMAL,Lampung,Honda Lampung Raya
585,CIVIC,0,12,Honda Intimobil Lampung,R1,NORMAL,Lampung,Honda Intimobil Lampung
530,CIVIC,0,12,Honda Arista Rajabasa,R1,NORMAL,Lampung,Honda Arista Rajabasa + Branch
569,CIVIC,0,12,Honda Arista Bandar Jaya,R1,NORMAL,Lampung,Honda Arista Rajabasa + Branch
599,CIVIC,0,12,Honda Cikarang,R1,NORMAL,Cikarang,Honda Cikarang
505,CIVIC,1,12,Honda Trio Motor,R2,NORMAL,South Kalimantan,Honda Trio Motor + Branch
576,CIVIC,0,12,Honda Trio Tanjung,R2,NORMAL,South Kalimantan,Honda Trio Motor + Branch
532,CIVIC,1,12,Honda Trio Banjarbaru,R2,NORMAL,South Kalimantan,Honda Trio Banjarbaru
527,CIVIC,0,12,Honda Trio Raya,R2,NORMAL,Central Kalimantan,Honda Trio Raya + Branch
574,CIVIC,0,12,Honda Trio Sampit,R2,NORMAL,Central Kalimantan,Honda Trio Raya + Branch
575,CIVIC,0,12,Honda Trio Pangkalan Bun,R2,NORMAL,Central Kalimantan,Honda Trio Raya + Branch
541,CIVIC,0,12,Honda Amartha Samarinda,R2,NORMAL,East Kalimantan,Honda Amartha Samarinda + Branch
581,CIVIC,0,12,Honda Amartha Bontang,R2,NORMAL,East Kalimantan,Honda Amartha Samarinda + Branch
542,CIVIC,0,12,Honda Nusantara Balikpapan,R2,NORMAL,East Kalimantan,Honda Nusantara Balikpapan
544,CIVIC,0,12,Honda Nusantara Samarinda,R2,NORMAL,East Kalimantan,Honda Nusantara Samarinda
589,CIVIC,0,12,Honda Trisurya Balikpapan,R2,NORMAL,East Kalimantan,Honda Trisurya Balikpapan
502,CIVIC,0,12,Honda Daya Motor,R2,NORMAL,West Kalimantan,Honda Daya Motor
539,CIVIC,1,12,Honda Internusa Makassar,R2,NORMAL,South Sulawesi,Honda Internusa Makassar
508,CIVIC,0,12,Honda Remaja Jaya,R2,NORMAL,South Sulawesi,Honda Remaja Jaya
536,CIVIC,0,12,Honda Remaja Jaya Panaikang,R2,NORMAL,South Sulawesi,Honda Remaja Panaikang
510,CIVIC,0,12,Honda Sanggar Laut Selatan,R2,NORMAL,South Sulawesi,Honda Sanggar Laut Selatan
540,CIVIC,0,12,Honda Sanggar Laut Selatan 2,R2,NORMAL,South Sulawesi,Honda Sanggar Laut Selatan 2
549,CIVIC,0,12,Honda Sanggar Laut Palopo,R2,NORMAL,South Sulawesi,Honda Sanggar Laut Palopo
554,CIVIC,0,12,Honda Bone Indah,R2,NORMAL,South Sulawesi,Honda Bone Indah + Branch
580,CIVIC,0,12,Honda Pare Indah,R2,NORMAL,South Sulawesi,Honda Bone Indah + Branch
507,CIVIC,0,12,Honda Makassar Indah,R2,NORMAL,South Sulawesi,Honda Makassar Indah
518,CIVIC,0,12,Honda Balindo,R2,NORMAL,Central Sulawesi,Honda Balindo
553,CIVIC,0,12,Honda KMG Palu,R2,NORMAL,Central Sulawesi,Honda KMG Palu
524,CIVIC,0,12,Honda Martadinata 2,R2,NORMAL,North Sulawesi,Honda Martadinata 2
546,CIVIC,0,12,Honda KMG Manado,R2,NORMAL,North Sulawesi,Honda KMG Manado
528,CIVIC,0,12,Honda Cahaya Gratia,R2,NORMAL,Southeast Sulawesi,Honda Cahaya Gratia
526,CIVIC,0,12,Honda Nengga Mobilindo,R2,NORMAL,Gorontalo,Honda Nengga Mobilindo
564,CIVIC,0,12,Honda Balindo Mamuju,R2,NORMAL,West Sulawesi,Honda Balindo Mamuju
535,CIVIC,0,12,Honda Selaras Ambon,R2,NORMAL,Maluku,Honda Selaras Ambon
565,CIVIC,0,12,Honda Selaras Ternate,R2,NORMAL,North Maluku,Honda Selaras Ternate
529,CIVIC,0,12,Honda Mitra Jayapura,R2,NORMAL,Papua,Honda Mitra Jayapura
592,CIVIC,0,12,Honda Berkah Merauke,R2,NORMAL,Papua,Honda Berkah Merauke
514,CIVIC,0,12,Honda Maju Mobilindo,R1,NORMAL,South Sumatera,Honda Maju Mobilindo
525,BRIO SATYA,18,1,Honda Arista Banda Aceh,R1,ADJ MAR-DEC,D.I. Aceh,Honda Arista Banda Aceh + Branch
561,BRIO SATYA,6,1,Honda Arista Meulaboh,R1,ADJ MAR-DEC,D.I. Aceh,Honda Arista Banda Aceh + Branch
562,BRIO SATYA,6,1,Honda Arista Lhokseumawe,R1,ADJ MAR-DEC,D.I. Aceh,Honda Arista Banda Aceh + Branch
566,BRIO SATYA,6,1,Honda Arista Langsa,R1,ADJ MAR-DEC,D.I. Aceh,Honda Arista Banda Aceh + Branch
503,BRIO SATYA,39,1,Honda IDK 1,R1,ADJ MAR-DEC,North Sumatera,Honda IDK 1
513,BRIO SATYA,30,1,Honda IDK 2,R1,ADJ MAR-DEC,North Sumatera,Honda IDK 2
547,BRIO SATYA,17,1,Honda IDK Cemara,R1,ADJ MAR-DEC,North Sumatera,Honda IDK Cemara
516,BRIO SATYA,29,1,Honda Arista SM Raja,R1,ADJ MAR-DEC,North Sumatera,Honda SMRaja + Branch
559,BRIO SATYA,9,1,Honda Arista Kisaran,R1,ADJ MAR-DEC,North Sumatera,Honda SMRaja + Branch
560,BRIO SATYA,8,1,Honda Arista Siantar,R1,ADJ MAR-DEC,North Sumatera,Honda SMRaja + Branch
537,BRIO SATYA,24,1,Honda Arista Ringroad,R1,ADJ MAR-DEC,North Sumatera,Honda Arista Ringroad + Branch
552,BRIO SATYA,8,1,Honda Arista Binjai,R1,ADJ MAR-DEC,North Sumatera,Honda Arista Ringroad + Branch
501,BRIO SATYA,33,1,Honda Gajah Motor,R1,ADJ MAR-DEC,West Sumatera,Honda Gajah Motor + Branch
588,BRIO SATYA,8,1,Honda Gajah Motor Bukittinggi,R1,ADJ MAR-DEC,West Sumatera,Honda Gajah Motor + Branch
538,BRIO SATYA,28,1,Honda Gajah Motor Bypass,R1,ADJ MAR-DEC,West Sumatera,Honda Gajah Motor Bypass
519,BRIO SATYA,50,1,Honda Nagoya,R1,ADJ MAR-DEC,Batam,Honda Nagoya
548,BRIO SATYA,45,1,Honda Taman Kota,R1,ADJ MAR-DEC,Batam,Honda Taman Kota
520,BRIO SATYA,7,1,Honda Bintan Pratama,R1,ADJ MAR-DEC,Kep. Riau,Honda Bintan Pratama
506,BRIO SATYA,32,1,Honda Soekarno Hatta,R1,ADJ MAR-DEC,Riau,Honda Soekarno Hatta
533,BRIO SATYA,19,1,Honda SM Amin,R1,ADJ MAR-DEC,Riau,Honda SM Amin
522,BRIO SATYA,45,1,Honda Arista Sudirman,R1,ADJ MAR-DEC,Riau,Honda Arista Sudirman + Branch
567,BRIO SATYA,12,1,Honda Arista Duri,R1,ADJ MAR-DEC,Riau,Honda Arista Sudirman + Branch
568,BRIO SATYA,9,1,Honda Arista Ujung Batu,R1,ADJ MAR-DEC,Riau,Honda Arista Sudirman + Branch
579,BRIO SATYA,10,1,Honda Arista Dumai,R1,ADJ MAR-DEC,Riau,Honda Arista Sudirman + Branch
515,BRIO SATYA,69,1,Honda Wiltop Jambi,R1,ADJ MAR-DEC,Jambi,Honda Wiltop Jambi
545,BRIO SATYA,31,1,Honda Thamrin Jambi,R1,ADJ MAR-DEC,Jambi,Honda Thamrin Jambi
521,BRIO SATYA,12,1,Honda Niaga Bangka,R1,ADJ MAR-DEC,Bangka-Belitung,Honda Niaga Bangka
543,BRIO SATYA,5,1,Honda Niaga Sudirman,R1,ADJ MAR-DEC,Bangka-Belitung,Honda Niaga Sudirman
512,BRIO SATYA,53,1,Honda Union Palembang,R1,ADJ MAR-DEC,South Sumatera,Honda Union Motor + Branch
558,BRIO SATYA,8,1,Honda Union Lahat,R1,ADJ MAR-DEC,South Sumatera,Honda Union Motor + Branch
578,BRIO SATYA,12,1,Honda Union Linggau,R1,ADJ MAR-DEC,South Sumatera,Honda Union Motor + Branch
534,BRIO SATYA,56,1,Honda Maju Motor Tanjung Api-Api,R1,ADJ MAR-DEC,South Sumatera,Honda Maju Motor Tanjung Api-Api
531,BRIO SATYA,17,1,Honda Arista Bengkulu,R1,ADJ MAR-DEC,Bengkulu,Honda Arista Bengkulu
504,BRIO SATYA,29,1,Honda Lampung Raya,R1,ADJ MAR-DEC,Lampung,Honda Lampung Raya
585,BRIO SATYA,14,1,Honda Intimobil Lampung,R1,ADJ MAR-DEC,Lampung,Honda Intimobil Lampung
530,BRIO SATYA,18,1,Honda Arista Rajabasa,R1,ADJ MAR-DEC,Lampung,Honda Arista Rajabasa + Branch
569,BRIO SATYA,7,1,Honda Arista Bandar Jaya,R1,ADJ MAR-DEC,Lampung,Honda Arista Rajabasa + Branch
599,BRIO SATYA,16,1,Honda Cikarang,R1,ADJ MAR-DEC,Cikarang,Honda Cikarang
505,BRIO SATYA,47,1,Honda Trio Motor,R2,ADJ MAR-DEC,South Kalimantan,Honda Trio Motor + Branch
576,BRIO SATYA,7,1,Honda Trio Tanjung,R2,ADJ MAR-DEC,South Kalimantan,Honda Trio Motor + Branch
532,BRIO SATYA,34,1,Honda Trio Banjarbaru,R2,ADJ MAR-DEC,South Kalimantan,Honda Trio Banjarbaru
527,BRIO SATYA,43,1,Honda Trio Raya,R2,ADJ MAR-DEC,Central Kalimantan,Honda Trio Raya + Branch
574,BRIO SATYA,21,1,Honda Trio Sampit,R2,ADJ MAR-DEC,Central Kalimantan,Honda Trio Raya + Branch
575,BRIO SATYA,17,1,Honda Trio Pangkalan Bun,R2,ADJ MAR-DEC,Central Kalimantan,Honda Trio Raya + Branch
541,BRIO SATYA,50,1,Honda Amartha Samarinda,R2,ADJ MAR-DEC,East Kalimantan,Honda Amartha Samarinda + Branch
581,BRIO SATYA,4,1,Honda Amartha Bontang,R2,ADJ MAR-DEC,East Kalimantan,Honda Amartha Samarinda + Branch
542,BRIO SATYA,38,1,Honda Nusantara Balikpapan,R2,ADJ MAR-DEC,East Kalimantan,Honda Nusantara Balikpapan
544,BRIO SATYA,29,1,Honda Nusantara Samarinda,R2,ADJ MAR-DEC,East Kalimantan,Honda Nusantara Samarinda
589,BRIO SATYA,13,1,Honda Trisurya Balikpapan,R2,ADJ MAR-DEC,East Kalimantan,Honda Trisurya Balikpapan
502,BRIO SATYA,24,1,Honda Daya Motor,R2,ADJ MAR-DEC,West Kalimantan,Honda Daya Motor
539,BRIO SATYA,37,1,Honda Internusa Makassar,R2,ADJ MAR-DEC,South Sulawesi,Honda Internusa Makassar
508,BRIO SATYA,30,1,Honda Remaja Jaya,R2,ADJ MAR-DEC,South Sulawesi,Honda Remaja Jaya
536,BRIO SATYA,32,1,Honda Remaja Jaya Panaikang,R2,ADJ MAR-DEC,South Sulawesi,Honda Remaja Panaikang
510,BRIO SATYA,31,1,Honda Sanggar Laut Selatan,R2,ADJ MAR-DEC,South Sulawesi,Honda Sanggar Laut Selatan
540,BRIO SATYA,31,1,Honda Sanggar Laut Selatan 2,R2,ADJ MAR-DEC,South Sulawesi,Honda Sanggar Laut Selatan 2
549,BRIO SATYA,20,1,Honda Sanggar Laut Palopo,R2,ADJ MAR-DEC,South Sulawesi,Honda Sanggar Laut Palopo
554,BRIO SATYA,18,1,Honda Bone Indah,R2,ADJ MAR-DEC,South Sulawesi,Honda Bone Indah + Branch
580,BRIO SATYA,20,1,Honda Pare Indah,R2,ADJ MAR-DEC,South Sulawesi,Honda Bone Indah + Branch
507,BRIO SATYA,47,1,Honda Makassar Indah,R2,ADJ MAR-DEC,South Sulawesi,Honda Makassar Indah
518,BRIO SATYA,43,1,Honda Balindo,R2,ADJ MAR-DEC,Central Sulawesi,Honda Balindo
553,BRIO SATYA,34,1,Honda KMG Palu,R2,ADJ MAR-DEC,Central Sulawesi,Honda KMG Palu
524,BRIO SATYA,38,1,Honda Martadinata 2,R2,ADJ MAR-DEC,North Sulawesi,Honda Martadinata 2
546,BRIO SATYA,44,1,Honda KMG Manado,R2,ADJ MAR-DEC,North Sulawesi,Honda KMG Manado
528,BRIO SATYA,65,1,Honda Cahaya Gratia,R2,ADJ MAR-DEC,Southeast Sulawesi,Honda Cahaya Gratia
526,BRIO SATYA,17,1,Honda Nengga Mobilindo,R2,ADJ MAR-DEC,Gorontalo,Honda Nengga Mobilindo
564,BRIO SATYA,16,1,Honda Balindo Mamuju,R2,ADJ MAR-DEC,West Sulawesi,Honda Balindo Mamuju
535,BRIO SATYA,11,1,Honda Selaras Ambon,R2,ADJ MAR-DEC,Maluku,Honda Selaras Ambon
565,BRIO SATYA,16,1,Honda Selaras Ternate,R2,ADJ MAR-DEC,North Maluku,Honda Selaras Ternate
529,BRIO SATYA,23,1,Honda Mitra Jayapura,R2,ADJ MAR-DEC,Papua,Honda Mitra Jayapura
592,BRIO SATYA,0,1,Honda Berkah Merauke,R2,ADJ MAR-DEC,Papua,Honda Berkah Merauke
514,BRIO SATYA,0,1,Honda Maju Mobilindo,R1,ADJ MAR-DEC,South Sumatera,Honda Maju Mobilindo
